benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,64,1477.2151600009238,1478.48984139011,1479.7776020004676,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,64,1110.0037859996519,1111.156913190025,1112.1942369991302,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,64,917.9272490000585,918.9003334300469,922.1933529988746,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,64,793.8759360004042,794.5546842499789,795.5822330004594,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,64,704.0577549996669,704.8883057098465,706.3400600000023,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,64,600.6168680014525,602.6260787699539,606.5583090003202,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,64,577.1753119988716,577.8464295900812,578.4849809988373,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,64,533.7900619997527,534.4832000699716,536.3805830002093,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,64,497.6478959997621,498.18113668005026,499.262445999193,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,64,455.73690899982466,456.9918950101055,461.12936200006516,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,64,455.1288309994561,455.4608660399208,455.82443599960243,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,64,431.75348399927316,432.1085011699324,432.4646980003308,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,64,413.28176699971664,413.6228044800737,414.27581700008886,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,64,392.5492580001446,393.0337533799684,394.64140699965355,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,128,8947.14245599971,8958.478130070052,8977.211721001368,113.45544235481124
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,128,4469.414011000481,4473.387995860103,4480.191562000982,0.0
