benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
resnet_manual_script,sequential,numactl,torch,default,1,1,9,22,86.77457437920911
resnet_manual_script,sequential,numactl,torch,default,1,1,10,22,93.2272834915264
resnet_manual_script,sequential,numactl,torch,default,1,1,11,22,95.55868338057168
resnet_manual_script,sequential,numactl,torch,default,1,1,12,22,111.92725410628906
resnet_manual_script,sequential,numactl,torch,default,1,1,13,22,105.13406675148052
resnet_manual_script,sequential,numactl,torch,default,1,1,14,22,118.09970131009905
resnet_manual_script,sequential,numactl,torch,default,1,1,15,22,112.67062352519169
resnet_manual_script,sequential,numactl,torch,default,1,1,16,22,118.65101115742793
resnet_manual_script,sequential,numactl,torch,default,1,1,1,23,11.88217054639782
resnet_manual_script,sequential,numactl,torch,default,1,1,2,23,23.601561409111277
resnet_manual_script,sequential,numactl,torch,default,1,1,3,23,34.09823434108643
resnet_manual_script,sequential,numactl,torch,default,1,1,4,23,44.82555482745186
resnet_manual_script,sequential,numactl,torch,default,1,1,5,23,54.911640644922954
resnet_manual_script,sequential,numactl,torch,default,1,1,6,23,64.12370183576411
resnet_manual_script,sequential,numactl,torch,default,1,1,7,23,72.6862964316057
resnet_manual_script,sequential,numactl,torch,default,1,1,8,23,80.47087884358601
resnet_manual_script,sequential,numactl,torch,default,1,1,9,23,81.75089427890913
resnet_manual_script,sequential,numactl,torch,default,1,1,10,23,87.00429927962138
resnet_manual_script,sequential,numactl,torch,default,1,1,11,23,98.00792109278883
