benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,16,215.64914800001134,216.19117858001118,222.99275699970167,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,16,126.17576799993913,126.55514765001499,129.3867849999515,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,16,155.37653799992768,158.0111165299968,160.09823200010942,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,16,95.82081600001402,96.06557417000204,99.2320400000608,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,16,132.179855999766,133.53708867001387,141.26563599984365,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,16,77.24539699984234,77.56622990996675,79.61679199979699,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,16,125.67721999994319,127.4664510500361,128.93570200003523,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,16,65.9733210000013,66.21432266997999,67.86072699969736,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,16,104.51498000020365,105.9393833400054,107.66711799988116,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,16,60.626524000326754,60.98634630000561,62.3981020003157,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,16,102.55186800031879,103.75923784998577,108.99284599963721,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,16,60.08438600019872,60.281448599989744,61.78477200000998,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,16,100.86204100025498,102.46611148000738,103.82203300014226,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,16,55.939150999620324,56.2940974400135,61.59272900003998,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,32,773.9713080000001,774.665314110016,775.8866799999851,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,32,403.4306580001612,404.16937330001474,405.0736910003252,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,32,314.1500030001225,315.1193718699824,316.01028499972017,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,32,224.63700299977063,225.70213616002093,226.52950700012298,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,32,228.99311299988767,229.76224698000806,230.7193170008759,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,32,169.45771100017737,170.405282169977,171.5383760001714,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,32,193.26281100074993,194.19495769002424,196.0455099997489,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,32,141.20183900013217,142.04001436996805,153.84869100034848,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,32,169.25042000002577,170.8679013099936,172.1670440001617,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,32,133.0524939994575,133.78499118996842,134.8166689995196,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,32,154.11408599993592,155.3427517,167.63468599947373,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,32,117.03631700038386,117.71377408998887,119.00113399951806,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,32,149.23355500013713,150.4729436800153,159.69980499994563,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,32,117.17369200050598,117.83731123994585,127.90537399996538,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,32,142.96618799926364,143.9094943999953,154.94769500037364,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,32,107.8433180000502,108.61609598997347,114.69427100018947,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,64,1430.9684190002372,1432.9706653200356,1525.2484970005753,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,64,743.9400539997223,746.0373224499381,885.9408919997804,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,64,532.8689250000025,534.0384054000333,573.6794379999992,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,64,398.2136670001637,399.4382142300037,432.8807470001266,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,64,351.74958700008574,352.69671688000926,380.47964599991246,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,64,285.5802109997967,286.5145126999869,311.362984999505,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,64,282.61216999999306,283.86066396001297,309.1814420004084,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,64,228.98294100014027,230.03434577009102,252.05885299965303,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,64,259.3088700004955,260.4318915299518,283.1075670001155,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,64,208.5004199998366,209.51079350004875,231.46363199975895,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,64,238.42318399965734,239.44936941995365,269.0246680003838,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,64,185.7924699997966,186.8291052299719,213.0213240006924,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,64,226.98665600000822,228.137439760103,259.7793320001074,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,64,179.20773700006976,180.02018827992288,208.76798899917048,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,64,210.55562699984876,211.87438054000268,245.0945820000925,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,64,166.21075599960022,167.3892687699663,196.81294100064406,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,128,2770.7094810002673,2776.5313139500176,3146.0352249996504,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,128,1433.5933359998307,1436.8774023199148,1641.499603999364,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,128,992.9234820001511,995.5923547199836,1137.6577599994562,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,128,749.4438789999549,751.5298611700018,863.7298249996093,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,128,646.9440480004778,648.6736237100104,741.5497189995222,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,128,539.5753120001245,541.3723307399596,622.2296439991624,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,128,477.12312400017254,478.8607260099525,549.8055369998838,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,128,431.6408139993655,433.29327312001624,498.086895000597,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,128,415.8499369996207,417.4707571100407,478.83249999995314,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,128,390.0165499999275,391.45277637999243,448.73935699979484,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,128,365.967224999622,367.6111976800439,422.2636180002155,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,128,327.4247709996416,328.89962168006605,381.99086999975407,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,128,347.2873079999772,348.79802823004866,403.244540999367,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,128,308.1062609999208,309.3620965300397,364.9499700004526,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,128,317.7846609996777,319.89842623004733,372.6143130006676,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,128,281.88264400068874,283.20915195005,336.75967500039405,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,256,5457.329599000332,5470.151600520021,6391.847426000822,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,256,2833.775823999531,2840.4956860999755,3337.512312999934,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,256,1895.750152999426,1902.7175660400098,2276.78050600025,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,256,1452.2190099996806,1456.4621889299815,1721.4860940002836,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,256,1203.7273749992892,1207.448447920051,1423.9292980000755,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,256,1019.6275090002018,1022.7067703200374,1202.5274989991885,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,256,906.0034529993573,908.327185509961,1063.8476619997164,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,256,803.8894779992916,806.5047799499916,943.2341359997736,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,256,803.2555180006966,805.5206323299808,943.8682270001664,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,256,725.2357069992286,727.3856302500371,845.7798629997342,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,256,667.5618700010091,669.9990517100377,780.3910660004476,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,256,628.1251469990821,630.2858275099788,734.1535609994025,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,256,626.258890999452,629.0158202200837,732.6193980006792,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,256,595.4256310014898,598.012749529953,699.2170989997248,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,256,573.6364959993807,575.6564673000503,673.5625189994607,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,256,547.5770129996818,549.663807959987,644.8579440002504,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,512,10865.174329999718,10890.835029910086,12921.644216999994,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,512,5637.98283899996,5655.751918110036,6737.990342000558,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,512,3706.6171429996757,3717.3355143100707,4462.405256999773,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,512,2851.6372760004742,2859.506236879861,3427.429633999054,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,512,2308.9183009997214,2315.23551673994,2774.7623110008135,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,512,1983.3678640006838,1987.839875819991,2369.67740900036,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,512,1739.2982780002058,1743.9111633100583,2071.0151490002318,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,512,1558.2148100002087,1563.163164930138,1847.4397830013913,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,512,1497.6497600000584,1500.9895695299929,1758.1541330000618,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,512,1381.941892001123,1385.2608264598894,1619.8791030001303,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,512,1282.990581001286,1286.563686920108,1501.1206990002393,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,512,1209.1955979994964,1212.8503829700094,1410.1041050016647,0.0
