benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
bert_manual_script,sequential,numactl,torch,default,1,1,11,16,144.73455821873898
bert_manual_script,sequential,numactl,torch,default,1,1,12,16,249.5365767245563
bert_manual_script,sequential,numactl,torch,default,1,1,13,16,147.26387006242555
bert_manual_script,sequential,numactl,torch,default,1,1,14,16,254.71313300594827
bert_manual_script,sequential,numactl,torch,default,1,1,15,16,149.44239241209476
bert_manual_script,sequential,numactl,torch,default,1,1,16,16,267.14999716290237
bert_manual_script,sequential,numactl,torch,default,1,1,1,32,49.331886542658566
bert_manual_script,sequential,numactl,torch,default,1,1,2,32,93.04129849380215
bert_manual_script,sequential,numactl,torch,default,1,1,3,32,113.00463692860721
bert_manual_script,sequential,numactl,torch,default,1,1,4,32,159.18443449082054
bert_manual_script,sequential,numactl,torch,default,1,1,5,32,142.58045818001588
bert_manual_script,sequential,numactl,torch,default,1,1,6,32,189.83264935432285
bert_manual_script,sequential,numactl,torch,default,1,1,7,32,168.53224413185052
bert_manual_script,sequential,numactl,torch,default,1,1,8,32,227.3478256852165
bert_manual_script,sequential,numactl,torch,default,1,1,9,32,180.01180933533738
bert_manual_script,sequential,numactl,torch,default,1,1,10,32,232.61577351280442
bert_manual_script,sequential,numactl,torch,default,1,1,11,32,194.52433258108493
bert_manual_script,sequential,numactl,torch,default,1,1,12,32,264.5073534363405
bert_manual_script,sequential,numactl,torch,default,1,1,13,32,193.88055033256663
bert_manual_script,sequential,numactl,torch,default,1,1,14,32,258.60786344262215
bert_manual_script,sequential,numactl,torch,default,1,1,15,32,203.4973973375022
bert_manual_script,sequential,numactl,torch,default,1,1,16,32,280.511055712132
bert_manual_script,sequential,numactl,torch,default,1,1,1,64,53.613363970717295
bert_manual_script,sequential,numactl,torch,default,1,1,2,64,103.04726700770996
bert_manual_script,sequential,numactl,torch,default,1,1,3,64,136.8111823954696
bert_manual_script,sequential,numactl,torch,default,1,1,4,64,184.07559286738996
bert_manual_script,sequential,numactl,torch,default,1,1,5,64,184.51225462546498
bert_manual_script,sequential,numactl,torch,default,1,1,6,64,227.44074197954697
bert_manual_script,sequential,numactl,torch,default,1,1,7,64,229.98746909282372
bert_manual_script,sequential,numactl,torch,default,1,1,8,64,280.7645736369372
bert_manual_script,sequential,numactl,torch,default,1,1,9,64,236.29369494198696
bert_manual_script,sequential,numactl,torch,default,1,1,10,64,295.4454719560715
bert_manual_script,sequential,numactl,torch,default,1,1,11,64,253.32641434166416
bert_manual_script,sequential,numactl,torch,default,1,1,12,64,323.95750853341013
bert_manual_script,sequential,numactl,torch,default,1,1,13,64,267.3325129833095
bert_manual_script,sequential,numactl,torch,default,1,1,14,64,333.3755721737985
bert_manual_script,sequential,numactl,torch,default,1,1,15,64,282.7126173807421
bert_manual_script,sequential,numactl,torch,default,1,1,16,64,371.0631495604381
bert_manual_script,sequential,numactl,torch,default,1,1,1,128,56.25551586610681
bert_manual_script,sequential,numactl,torch,default,1,1,2,128,108.51436138777613
bert_manual_script,sequential,numactl,torch,default,1,1,3,128,150.0994228381907
bert_manual_script,sequential,numactl,torch,default,1,1,4,128,196.35285333171996
bert_manual_script,sequential,numactl,torch,default,1,1,5,128,205.5308233946211
bert_manual_script,sequential,numactl,torch,default,1,1,6,128,241.00743219132193
bert_manual_script,sequential,numactl,torch,default,1,1,7,128,270.4461941873583
bert_manual_script,sequential,numactl,torch,default,1,1,8,128,296.52407110306143
bert_manual_script,sequential,numactl,torch,default,1,1,9,128,296.253998174392
bert_manual_script,sequential,numactl,torch,default,1,1,10,128,313.0108550749113
bert_manual_script,sequential,numactl,torch,default,1,1,11,128,327.43829077367303
bert_manual_script,sequential,numactl,torch,default,1,1,12,128,379.99177486240717
bert_manual_script,sequential,numactl,torch,default,1,1,13,128,343.9094620848827
bert_manual_script,sequential,numactl,torch,default,1,1,14,128,395.2297227871831
bert_manual_script,sequential,numactl,torch,default,1,1,15,128,375.4965101220711
