benchmark,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max)
resnet_manual_none,14,17,1,22.95271190814674,25.435180966742337,32.10049611516297
resnet_manual_none,14,18,1,29.60748504847288,41.59457854460925,59.82114304788411
resnet_manual_none,14,19,1,95.80601588822901,107.56255675572902,134.7455729264766
resnet_manual_none,15,1,1,118.8113009557128,150.13107365230098,167.83824819140136
resnet_manual_none,15,2,1,68.3596997987479,69.06330567318946,91.41085878945887
resnet_manual_none,15,3,1,49.793393118306994,50.28317833086476,66.40348699875176
resnet_manual_none,15,4,1,39.4657040014863,39.982402611058205,53.019633051007986
resnet_manual_none,15,5,1,34.40701891668141,34.69940498704091,46.383824897930026
resnet_manual_none,15,6,1,30.576021876186132,30.836156732402742,40.08695809170604
resnet_manual_none,15,7,1,27.987799840047956,28.198525714688003,37.39235084503889
resnet_manual_none,15,8,1,26.000361191108823,26.267183301970363,34.90382293239236
resnet_manual_none,15,9,1,26.252398965880275,26.677471823059022,33.100564032793045
resnet_manual_none,15,10,1,24.73240508697927,25.546158731449395,37.87989309057593
resnet_manual_none,15,11,1,23.914820048958063,24.484329803381115,30.526408925652504
resnet_manual_none,15,12,1,23.21553509682417,23.54663995327428,30.45922191813588
resnet_manual_none,15,13,1,24.10065196454525,24.36133368872106,30.725921969860792
resnet_manual_none,15,14,1,23.225395008921623,23.471840161364526,30.161968199536204
resnet_manual_none,15,15,1,23.13080197200179,23.34169439272955,28.53285102173686
resnet_manual_none,15,16,1,22.2524949349463,22.434939600061625,26.89940994605422
resnet_manual_none,15,17,1,23.750430904328823,25.308614822570235,30.698606045916677
resnet_manual_none,15,18,1,26.26284002326429,38.15625429619104,83.27719196677208
resnet_manual_none,15,19,1,88.26310280710459,107.45741107966751,131.65915408171713
resnet_manual_none,16,1,1,120.34303601831198,131.1384845012799,161.94580192677677
resnet_manual_none,16,2,1,68.51337687112391,69.1702679079026,92.43986709043384
resnet_manual_none,16,3,1,49.6833820361644,50.09000390069559,66.58038799650967
resnet_manual_none,16,4,1,39.212567964568734,39.5301862875931,52.91599500924349
resnet_manual_none,16,5,1,34.415615955367684,34.68635045224801,46.90404515713453
resnet_manual_none,16,6,1,30.45250102877617,30.688882311806083,40.195913054049015
resnet_manual_none,16,7,1,27.986459899693727,28.24288077186793,37.576950155198574
resnet_manual_none,16,8,1,25.941842002794147,26.163671459071338,33.80297380499542
resnet_manual_none,16,9,1,26.14816604182124,26.390188958030194,34.523759968578815
resnet_manual_none,16,10,1,24.909672094509006,25.116472754161805,32.11449086666107
resnet_manual_none,16,11,1,23.738194024190307,23.933128237258643,30.447443947196007
resnet_manual_none,16,12,1,23.18937610834837,23.633863180875778,31.967262970283628
resnet_manual_none,16,13,1,23.855158127844334,24.365349274594337,29.996328055858612
resnet_manual_none,16,14,1,23.563153110444546,32.83605666132644,36.187982885167
resnet_manual_none,16,15,1,23.147003026679158,23.37546811439097,28.630987042561173
