benchmark,topology,pinning,ht,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
resnet_manual_script,sequential,numactl,false,default,1,1,4,1,46.598840234671044
resnet_manual_script,sequential,numactl,false,default,1,1,5,1,54.2059448172483
resnet_manual_script,sequential,numactl,false,default,1,1,6,1,62.98952567682859
resnet_manual_script,sequential,numactl,false,default,1,1,7,1,69.16036045634725
resnet_manual_script,sequential,numactl,false,default,1,1,8,1,77.51450363399414
resnet_manual_script,sequential,numactl,false,default,1,1,9,1,72.60454190496466
resnet_manual_script,sequential,numactl,false,default,1,1,10,1,77.50999829924986
resnet_manual_script,sequential,numactl,false,default,1,1,11,1,82.14994840946586
resnet_manual_script,sequential,numactl,false,default,1,1,12,1,86.17502812500962
resnet_manual_script,sequential,numactl,false,default,1,1,13,1,83.49522646739112
resnet_manual_script,sequential,numactl,false,default,1,1,14,1,86.6590699805896
resnet_manual_script,sequential,numactl,false,default,1,1,15,1,87.65923999597928
resnet_manual_script,sequential,numactl,false,default,1,1,16,1,92.8525870993675
resnet_manual_script,sequential,numactl,false,default,1,1,1,2,14.40704458648507
resnet_manual_script,sequential,numactl,false,default,1,1,2,2,27.97984183362588
resnet_manual_script,sequential,numactl,false,default,1,1,3,2,40.17710920675628
