benchmark,topology,pinning,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
inception_manual_script,sequential,numactl,1,1,10,512,5957.225229009055,5998.079991611303,6061.057766986778,0.0
inception_manual_script,sequential,numactl,1,1,11,512,5602.633450005669,5625.346366449667,5682.387359003769,0.0
inception_manual_script,sequential,numactl,1,1,12,512,5371.3175560114905,5390.62165452895,5450.925846002065,0.0
inception_manual_script,sequential,numactl,1,1,13,512,5345.71074298583,5379.09636144992,5455.147417989792,0.0
inception_manual_script,sequential,numactl,1,1,14,512,4950.024656980531,4983.044356899918,5025.3472890181,0.0
inception_manual_script,sequential,numactl,1,1,15,512,4743.49610999343,4779.6384520913125,4826.664966996759,0.0
inception_manual_script,sequential,numactl,1,1,16,512,4576.149640983203,4605.59352944023,4635.936803999357,0.0
inception_manual_script,sequential,numactl,1,1,1,1024,80464.56421000767,80573.84406619851,80623.42308298685,0.0
inception_manual_script,sequential,numactl,1,1,2,1024,42020.218755991664,42169.65627513942,42434.52086299658,0.0
inception_manual_script,sequential,numactl,1,1,3,1024,29841.7619690008,29983.007973139174,30228.710074996343,0.0
inception_manual_script,sequential,numactl,1,1,4,1024,23166.761412023334,23276.405916279473,23437.12735999725,0.0
inception_manual_script,sequential,numactl,1,1,5,1024,20483.839402993908,20575.6180644306,20699.813437007833,0.0
inception_manual_script,sequential,numactl,1,1,6,1024,17646.90567800426,17712.63554370962,17801.802809000947,0.0
inception_manual_script,sequential,numactl,1,1,7,1024,15564.210051001282,15628.643417460262,15711.760406993562,0.0
inception_manual_script,sequential,numactl,1,1,8,1024,13849.743226979626,13890.179085590644,13955.713664006907,0.0
inception_manual_script,sequential,numactl,1,1,9,1024,13374.41739399219,13429.642296880775,13503.418968990445,0.0
inception_manual_script,sequential,numactl,1,1,10,1024,12371.667742001591,12417.16602059023,12501.094946986996,0.0
inception_manual_script,sequential,numactl,1,1,11,1024,11577.30904701748,11616.569403929752,11669.746376981493,0.0
inception_manual_script,sequential,numactl,1,1,12,1024,10805.824770010076,10852.043895169627,10908.500472985907,0.0
inception_manual_script,sequential,numactl,1,1,13,1024,10741.588850010885,10814.429781828658,10894.655740994494,0.0
inception_manual_script,sequential,numactl,1,1,14,1024,10214.365797000937,10267.344098589674,10350.397315982264,0.0
inception_manual_script,sequential,numactl,1,1,15,1024,9826.599874009844,9869.652724839689,9927.958982007112,0.0
inception_manual_script,sequential,numactl,1,1,16,1024,9454.861717007589,9498.714421009063,9575.014114991063,0.0
inception_manual_script,interleave,numactl,1,1,1,1,61.01520301308483,61.858146481681615,68.41088196961209,0.0
inception_manual_script,interleave,numactl,1,1,2,1,40.16499000135809,44.10159475868568,150.03117499873042,0.0
inception_manual_script,interleave,numactl,1,1,3,1,28.573004994541407,29.334192592650652,41.037478018552065,0.0
inception_manual_script,interleave,numactl,1,1,4,1,24.09952599555254,24.84635369386524,48.99821797152981,0.0
inception_manual_script,interleave,numactl,1,1,5,1,20.97399497870356,21.748252614052035,42.42050199536607,0.0
inception_manual_script,interleave,numactl,1,1,6,1,19.393916008993983,20.11817796039395,50.19107600674033,0.0
inception_manual_script,interleave,numactl,1,1,7,1,18.002051976509392,18.93397666804958,45.867196982726455,0.0
inception_manual_script,interleave,numactl,1,1,8,1,17.528665019199252,18.380958976922557,55.25159300304949,0.0
inception_manual_script,interleave,numactl,1,1,9,1,17.99451099941507,18.72855972906109,52.9141389997676,0.0
inception_manual_script,interleave,numactl,1,1,10,1,17.788590979762375,18.50283729378134,60.21111598238349,0.0
inception_manual_script,interleave,numactl,1,1,11,1,16.939197026658803,18.08465063746553,77.89490499999374,0.0
inception_manual_script,interleave,numactl,1,1,12,1,16.457751975394785,17.126817513490096,43.00179204437882,0.0
inception_manual_script,interleave,numactl,1,1,13,1,16.346356947906315,17.371268966817297,67.54035101039335,0.0
inception_manual_script,interleave,numactl,1,1,14,1,16.877590969670564,34.85724352940451,431.33799196220934,0.0
inception_manual_script,interleave,numactl,1,1,15,1,16.647815995384008,17.8999528195709,82.47326099080965,0.0
inception_manual_script,interleave,numactl,1,1,16,1,16.516841016709805,28.43701624078676,536.4915099926293,0.0
inception_manual_script,interleave,numactl,1,1,1,2,106.712331995368,107.39312046964187,110.28669500956312,0.0
inception_manual_script,interleave,numactl,1,1,2,2,61.52812100481242,66.2136927206302,194.77984501281753,0.0
inception_manual_script,interleave,numactl,1,1,3,2,46.89741297625005,48.29350624117069,62.30446900008246,0.0
inception_manual_script,interleave,numactl,1,1,4,2,38.141946017276496,39.48915473127272,87.57681399583817,0.0
inception_manual_script,interleave,numactl,1,1,5,2,34.66555796330795,35.6158347777091,56.1960989725776,0.0
inception_manual_script,interleave,numactl,1,1,6,2,30.97102598985657,32.21708068798762,65.50971098477021,0.0
inception_manual_script,interleave,numactl,1,1,7,2,27.984031999949366,29.16201730375178,75.68434998393059,0.0
inception_manual_script,interleave,numactl,1,1,8,2,26.683636009693146,27.868299809633754,63.66973300464451,0.0
inception_manual_script,interleave,numactl,1,1,9,2,26.979455957189202,28.188347570830956,70.4735970357433,0.0
inception_manual_script,interleave,numactl,1,1,10,2,26.04199800407514,27.16238153167069,74.88418201683089,0.0
inception_manual_script,interleave,numactl,1,1,11,2,24.735259998124093,26.05107035022229,86.61683602258563,0.0
inception_manual_script,interleave,numactl,1,1,12,2,23.034509969875216,24.27617773239035,105.72396399220452,0.0
inception_manual_script,interleave,numactl,1,1,13,2,22.24072301760316,23.57693109079264,97.66297601163387,0.0
inception_manual_script,interleave,numactl,1,1,14,2,21.58303401665762,22.931240447214805,89.58303998224437,0.0
inception_manual_script,interleave,numactl,1,1,15,2,21.109780005645007,22.61935452988837,102.06400300376117,0.0
inception_manual_script,interleave,numactl,1,1,16,2,21.413578011561185,22.977384179248475,75.95170597778633,0.0
inception_manual_script,interleave,numactl,1,1,1,4,202.37950200680643,204.1707346594194,206.63628296460956,0.0
inception_manual_script,interleave,numactl,1,1,2,4,111.61634000018239,116.36194588034414,212.70927600562572,0.0
inception_manual_script,interleave,numactl,1,1,3,4,82.2308260248974,85.5621551576769,170.5069590243511,0.0
inception_manual_script,interleave,numactl,1,1,4,4,61.44573801429942,63.637417139252655,114.80697902152315,0.0
inception_manual_script,interleave,numactl,1,1,5,4,57.05012701218948,58.281274462351575,93.4412389760837,0.0
inception_manual_script,interleave,numactl,1,1,6,4,47.484298003837466,48.75919567246456,81.02175098611042,0.0
inception_manual_script,interleave,numactl,1,1,7,4,45.209109026473016,46.588352036778815,107.43142600404099,0.0
inception_manual_script,interleave,numactl,1,1,8,4,41.892075969371945,43.95839864038862,79.67690099030733,0.0
inception_manual_script,interleave,numactl,1,1,9,4,41.2346119992435,42.7731595817022,89.24166503129527,0.0
inception_manual_script,interleave,numactl,1,1,10,4,39.56510702846572,40.91505869932007,94.71991000464186,0.0
inception_manual_script,interleave,numactl,1,1,11,4,37.54808200756088,39.33509886148386,90.86534398375079,0.0
inception_manual_script,interleave,numactl,1,1,12,4,35.22493498167023,36.97177596157417,128.18295799661428,0.0
inception_manual_script,interleave,numactl,1,1,13,4,33.60132500529289,35.03793595766183,92.30302600190043,0.0
inception_manual_script,interleave,numactl,1,1,14,4,32.59283100487664,34.148157017771155,94.01413099840283,0.0
inception_manual_script,interleave,numactl,1,1,15,4,31.691931013483554,33.34368606621865,138.8808119809255,0.0
inception_manual_script,interleave,numactl,1,1,16,4,31.095982005354017,33.343626473797485,125.7907340186648,0.0
inception_manual_script,interleave,numactl,1,1,1,8,401.15907503059134,404.51010927848984,406.57504997216165,0.0
inception_manual_script,interleave,numactl,1,1,2,8,213.7729519745335,219.15020718064625,263.5726079461165,0.0
inception_manual_script,interleave,numactl,1,1,3,8,149.12703295703977,152.64584349934012,179.34889299795032,0.0
inception_manual_script,interleave,numactl,1,1,4,8,113.64357505226508,115.90681534726173,192.53725197631866,0.0
inception_manual_script,interleave,numactl,1,1,5,8,100.29068402945995,104.24299095990136,149.08155798912048,0.0
inception_manual_script,interleave,numactl,1,1,6,8,85.70057904580608,88.61529946210794,112.75815201224759,0.0
inception_manual_script,interleave,numactl,1,1,7,8,83.68779998272657,86.69217186514288,155.19899502396584,0.0
inception_manual_script,interleave,numactl,1,1,8,8,66.4158959989436,68.77747964696027,117.5315379514359,0.0
inception_manual_script,interleave,numactl,1,1,9,8,70.26835100259632,73.39458929083776,127.43268394842744,0.0
inception_manual_script,interleave,numactl,1,1,10,8,66.40529300784692,68.12447306700051,134.1190249659121,0.0
inception_manual_script,interleave,numactl,1,1,11,8,65.58323802892119,68.33318096294533,105.00247101299465,0.0
inception_manual_script,interleave,numactl,1,1,12,8,58.454559999518096,61.91377125738654,130.55570097640157,0.0
inception_manual_script,interleave,numactl,1,1,13,8,54.496860946528614,57.11762385093607,163.85691799223423,0.0
inception_manual_script,interleave,numactl,1,1,14,8,55.093522008974105,57.370384079404175,125.57277997257188,0.0
inception_manual_script,interleave,numactl,1,1,15,8,54.08530100248754,55.88327003293671,94.00513500440866,0.0
inception_manual_script,interleave,numactl,1,1,16,8,48.75198903027922,51.08163315919228,122.56801902549341,0.0
inception_manual_script,interleave,numactl,1,1,1,16,839.3470600130968,843.4017722273711,846.5907859499566,0.0
inception_manual_script,interleave,numactl,1,1,2,16,438.52031003916636,445.9253506216919,481.41825204947963,0.0
inception_manual_script,interleave,numactl,1,1,3,16,302.3716739844531,307.67977650859393,328.47859704634175,0.0
inception_manual_script,interleave,numactl,1,1,4,16,227.49169898452237,233.37869885901455,262.5866829766892,0.0
inception_manual_script,interleave,numactl,1,1,5,16,195.4121270100586,199.0322119911434,227.05675702309236,0.0
inception_manual_script,interleave,numactl,1,1,6,16,167.87607403239235,173.12663460965268,202.1653460105881,0.0
inception_manual_script,interleave,numactl,1,1,7,16,148.23942695511505,153.64489997387864,229.5354870148003,0.0
inception_manual_script,interleave,numactl,1,1,8,16,129.22312796581537,133.24066644185223,162.79564297292382,0.0
inception_manual_script,interleave,numactl,1,1,9,16,128.51494795177132,131.1377405631356,168.41957700671628,0.0
inception_manual_script,interleave,numactl,1,1,10,16,120.94355496810749,124.08570481697097,160.15486099058762,0.0
inception_manual_script,interleave,numactl,1,1,11,16,110.63963797641918,112.03083442756906,143.1868729996495,0.0
inception_manual_script,interleave,numactl,1,1,12,16,104.7244889778085,107.95245280663949,142.9601110285148,0.0
inception_manual_script,interleave,numactl,1,1,13,16,97.34202502295375,101.59584370150696,174.67779701109976,0.0
inception_manual_script,interleave,numactl,1,1,14,16,92.53178199287504,96.12937754020095,140.08911699056625,0.0
inception_manual_script,interleave,numactl,1,1,15,16,89.99406802468002,93.68922444758937,144.94794001802802,0.0
inception_manual_script,interleave,numactl,1,1,16,16,82.60101301129907,85.96431035199203,124.57187299150974,0.0
inception_manual_script,interleave,numactl,1,1,1,32,1832.5932470033877,1862.0451239228714,1881.5986599656753,0.0
inception_manual_script,interleave,numactl,1,1,2,32,923.5912630101666,935.28787194693,970.9996040328406,0.0
inception_manual_script,interleave,numactl,1,1,3,32,657.4544729664922,670.7093873404665,697.3709939629771,0.0
inception_manual_script,interleave,numactl,1,1,4,32,493.0039550526999,520.3823358821683,555.8682050323114,0.0
inception_manual_script,interleave,numactl,1,1,5,32,426.9934539915994,440.02901642990764,476.0997939738445,0.0
inception_manual_script,interleave,numactl,1,1,6,32,371.88268202589825,383.022732938407,406.11240500584245,0.0
inception_manual_script,interleave,numactl,1,1,7,32,325.08590299403295,338.97738796600606,417.1924099791795,0.0
