benchmark,topology,pinning,ht,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
bert_manual_script,sequential,numactl,true,default,1,1,32,1,39.30490578403769
bert_manual_script,sequential,numactl,true,default,1,1,1,2,12.866826107767572
bert_manual_script,sequential,numactl,true,default,1,1,2,2,13.780100971562563
bert_manual_script,sequential,numactl,true,default,1,1,3,2,13.972449569756428
bert_manual_script,sequential,numactl,true,default,1,1,4,2,17.6456917819655
bert_manual_script,sequential,numactl,true,default,1,1,5,2,22.315565258986865
bert_manual_script,sequential,numactl,true,default,1,1,6,2,25.742763180730268
bert_manual_script,sequential,numactl,true,default,1,1,7,2,29.103765815332213
bert_manual_script,sequential,numactl,true,default,1,1,8,2,30.902605135013417
bert_manual_script,sequential,numactl,true,default,1,1,9,2,32.78792541660627
bert_manual_script,sequential,numactl,true,default,1,1,10,2,39.59742318690656
bert_manual_script,sequential,numactl,true,default,1,1,11,2,42.13797062348626
bert_manual_script,sequential,numactl,true,default,1,1,12,2,42.0478920927296
bert_manual_script,sequential,numactl,true,default,1,1,13,2,45.710816113923286
bert_manual_script,sequential,numactl,true,default,1,1,14,2,48.27095187212117
bert_manual_script,sequential,numactl,true,default,1,1,15,2,48.90216367706009
bert_manual_script,sequential,numactl,true,default,1,1,16,2,51.628766437377834
bert_manual_script,sequential,numactl,true,default,1,1,17,2,50.29688437953873
bert_manual_script,sequential,numactl,true,default,1,1,18,2,53.81944862746933
bert_manual_script,sequential,numactl,true,default,1,1,19,2,48.6091284940791
bert_manual_script,sequential,numactl,true,default,1,1,20,2,55.8027513994948
bert_manual_script,sequential,numactl,true,default,1,1,21,2,60.80423879443655
bert_manual_script,sequential,numactl,true,default,1,1,22,2,55.82756773562378
bert_manual_script,sequential,numactl,true,default,1,1,23,2,49.56924382144605
bert_manual_script,sequential,numactl,true,default,1,1,24,2,61.84324956852832
bert_manual_script,sequential,numactl,true,default,1,1,25,2,66.16481801211624
bert_manual_script,sequential,numactl,true,default,1,1,26,2,62.32872842554689
bert_manual_script,sequential,numactl,true,default,1,1,27,2,57.95108228059815
bert_manual_script,sequential,numactl,true,default,1,1,28,2,64.89033511211748
bert_manual_script,sequential,numactl,true,default,1,1,29,2,70.06066247081037
bert_manual_script,sequential,numactl,true,default,1,1,30,2,63.20339216382118
bert_manual_script,sequential,numactl,true,default,1,1,31,2,69.54660790229444
bert_manual_script,sequential,numactl,true,default,1,1,32,2,65.77879866855871
bert_manual_script,sequential,numactl,true,default,1,1,1,4,19.69678712322764
bert_manual_script,sequential,numactl,true,default,1,1,2,4,21.160455659826948
bert_manual_script,sequential,numactl,true,default,1,1,3,4,23.461342206305208
bert_manual_script,sequential,numactl,true,default,1,1,4,4,29.689059831316193
bert_manual_script,sequential,numactl,true,default,1,1,5,4,36.262862383734074
bert_manual_script,sequential,numactl,true,default,1,1,6,4,43.86076143590477
bert_manual_script,sequential,numactl,true,default,1,1,7,4,48.1817599326851
bert_manual_script,sequential,numactl,true,default,1,1,8,4,53.327678543679895
bert_manual_script,sequential,numactl,true,default,1,1,9,4,56.426540042254544
bert_manual_script,sequential,numactl,true,default,1,1,10,4,66.14704892761202
bert_manual_script,sequential,numactl,true,default,1,1,11,4,67.16463178484281
bert_manual_script,sequential,numactl,true,default,1,1,12,4,72.18198520662146
bert_manual_script,sequential,numactl,true,default,1,1,13,4,74.72136539007904
bert_manual_script,sequential,numactl,true,default,1,1,14,4,81.41480745396075
bert_manual_script,sequential,numactl,true,default,1,1,15,4,81.89342182310482
bert_manual_script,sequential,numactl,true,default,1,1,16,4,86.73481672848591
bert_manual_script,sequential,numactl,true,default,1,1,17,4,83.13460266380785
bert_manual_script,sequential,numactl,true,default,1,1,18,4,91.22989863017649
bert_manual_script,sequential,numactl,true,default,1,1,19,4,84.76609897455589
bert_manual_script,sequential,numactl,true,default,1,1,20,4,94.83754262484126
bert_manual_script,sequential,numactl,true,default,1,1,21,4,96.51083127496366
bert_manual_script,sequential,numactl,true,default,1,1,22,4,98.21677478997532
